model,idx,key,gt_type,pred_type,p_rev,axis_signed_deg,axis_unsigned_deg,origin_line_err_m,origin_qstar_err_m,point3d_err_m,point2d_err_frac,mask_iou,z_p_m,radius_m
l2anchor,2242,455342/44358471/46585.900/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0588,8.3901,8.3901,nan,nan,0.4992,0.0087,0.5630,2.5071,0.2771
sf3d_only,2242,455342/44358471/46585.900/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0530,12.1653,12.1653,nan,nan,0.3675,0.0069,0.6479,2.3776,0.4602
directloss,2242,455342/44358471/46585.900/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0512,1.9185,1.9185,nan,nan,0.5198,0.0121,0.5871,2.5212,0.3715
sampledtraj,2242,455342/44358471/46585.900/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0550,4.5976,4.5976,nan,nan,0.3089,0.0166,0.4921,2.3330,1.5545
dense,2243,455342/44358471/46586.000/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0533,13.6780,13.6780,nan,nan,0.7247,0.0079,0.5793,2.7573,0.5869
l2anchor,2243,455342/44358471/46586.000/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0654,8.5628,8.5628,nan,nan,0.4410,0.0049,0.5183,2.4954,0.2503
sf3d_only,2243,455342/44358471/46586.000/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0544,11.5111,11.5111,nan,nan,0.1821,0.0078,0.6152,2.2421,0.3916
directloss,2243,455342/44358471/46586.000/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0529,2.4540,2.4540,nan,nan,0.4105,0.0062,0.6083,2.4607,0.2736
sampledtraj,2243,455342/44358471/46586.000/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0511,5.7592,5.7592,nan,nan,0.2420,0.0024,0.5819,2.3043,1.4458
dense,2244,455342/44358471/46586.100/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0517,13.7879,13.7879,nan,nan,0.5262,0.0078,0.5064,2.6210,0.5281
l2anchor,2244,455342/44358471/46586.100/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0636,9.8980,9.8980,nan,nan,0.2320,0.0276,0.3778,2.3260,0.2681
sf3d_only,2244,455342/44358471/46586.100/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0486,11.2397,11.2397,nan,nan,0.1841,0.0092,0.5696,2.2919,0.3671
directloss,2244,455342/44358471/46586.100/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0501,3.8048,3.8048,nan,nan,0.3532,0.0106,0.5233,2.4539,0.3508
sampledtraj,2244,455342/44358471/46586.100/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0536,3.6764,3.6764,nan,nan,0.2589,0.0119,0.4163,2.3706,1.5733
dense,2245,455342/44358471/46586.200/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0539,12.8230,12.8230,nan,nan,0.6248,0.0099,0.6195,2.7604,0.5436
l2anchor,2245,455342/44358471/46586.200/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0690,9.2195,9.2195,nan,nan,0.2792,0.0111,0.4894,2.4315,0.2914
sf3d_only,2245,455342/44358471/46586.200/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0473,11.3764,11.3764,nan,nan,0.1868,0.0130,0.5824,2.3339,0.3492
directloss,2245,455342/44358471/46586.200/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0504,2.9295,2.9295,nan,nan,0.4448,0.0050,0.4922,2.5913,0.4161
sampledtraj,2245,455342/44358471/46586.200/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0541,5.0607,5.0607,nan,nan,0.3368,0.0116,0.5286,2.4840,1.5827
dense,2246,455342/44358471/46586.200/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.4356,9.5673,9.5673,nan,nan,0.3307,0.0454,0.6825,1.4890,0.2699
l2anchor,2246,455342/44358471/46586.200/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.5742,71.6917,71.6917,nan,nan,0.1081,0.0333,0.6192,1.6995,0.1394
sf3d_only,2246,455342/44358471/46586.200/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.4026,13.1478,13.1478,nan,nan,0.3523,0.0156,0.7035,1.4523,0.1510
directloss,2246,455342/44358471/46586.200/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.1039,8.5070,8.5070,nan,nan,0.2131,0.0497,0.5332,1.6069,0.2434
sampledtraj,2246,455342/44358471/46586.200/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.0842,15.7508,15.7508,nan,nan,0.4405,0.0556,0.3830,1.3885,0.1317
dense,2247,455342/44358471/46586.300/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0541,13.8733,13.8733,nan,nan,0.7440,0.0450,0.3986,2.8872,0.6950
l2anchor,2247,455342/44358471/46586.300/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0622,11.8360,11.8360,nan,nan,0.2918,0.0199,0.3930,2.4781,0.2871
sf3d_only,2247,455342/44358471/46586.300/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0503,18.0884,18.0884,nan,nan,0.1461,0.0233,0.5244,2.3276,0.2728
directloss,2247,455342/44358471/46586.300/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0517,4.8078,4.8078,nan,nan,0.4173,0.0172,0.5876,2.6003,0.3506
sampledtraj,2247,455342/44358471/46586.300/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0534,4.6511,4.6511,nan,nan,0.3537,0.0069,0.4525,2.5437,1.5876
dense,2248,455342/44358471/46586.300/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6020,81.9782,81.9782,nan,nan,0.3105,0.0304,0.7553,1.5443,0.3159
l2anchor,2248,455342/44358471/46586.300/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6339,74.7962,74.7962,nan,nan,0.1346,0.0285,0.5778,1.7153,0.3784
sf3d_only,2248,455342/44358471/46586.300/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6495,90.9375,89.0625,nan,nan,0.3979,0.0185,0.6168,1.4547,0.1794
directloss,2248,455342/44358471/46586.300/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.1864,13.7430,13.7430,nan,nan,0.2907,0.0279,0.6113,1.5605,0.2047
sampledtraj,2248,455342/44358471/46586.300/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.1037,17.3943,17.3943,nan,nan,0.3971,0.0412,0.4096,1.4657,0.1225
dense,2249,455342/44358471/46586.400/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0535,11.1779,11.1779,nan,nan,0.7005,0.0541,0.3935,2.8962,0.6291
l2anchor,2249,455342/44358471/46586.400/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0655,11.6433,11.6433,nan,nan,0.2602,0.0125,0.3755,2.4961,0.3003
sf3d_only,2249,455342/44358471/46586.400/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0504,11.2927,11.2927,nan,nan,0.1401,0.0517,0.3397,2.3128,0.3436
directloss,2249,455342/44358471/46586.400/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0504,3.0604,3.0604,nan,nan,0.3372,0.0247,0.5222,2.5637,0.2782
sampledtraj,2249,455342/44358471/46586.400/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0549,5.6345,5.6345,nan,nan,0.1636,0.0482,0.3423,2.3248,1.4968
dense,2250,455342/44358471/46586.400/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.5400,77.3473,77.3473,nan,nan,0.2713,0.0255,0.6605,1.6234,0.2690
l2anchor,2250,455342/44358471/46586.400/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6142,75.1142,75.1142,nan,nan,0.0648,0.0352,0.4220,1.8670,0.4019
sf3d_only,2250,455342/44358471/46586.400/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.5920,90.0950,89.9050,nan,nan,0.3410,0.0187,0.5077,1.5520,0.2023
directloss,2250,455342/44358471/46586.400/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.2396,10.2891,10.2891,nan,nan,0.2326,0.0346,0.4626,1.6664,0.2464
sampledtraj,2250,455342/44358471/46586.400/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.1030,13.4171,13.4171,nan,nan,0.4612,0.0323,0.3929,1.4409,0.1037
dense,2251,455342/44358471/46586.500/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0499,8.5700,8.5700,nan,nan,0.2836,0.0511,0.6353,1.5861,0.1682
l2anchor,2251,455342/44358471/46586.500/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0546,6.0357,6.0357,nan,nan,0.1934,0.0193,0.5733,1.6344,0.1342
sf3d_only,2251,455342/44358471/46586.500/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0528,9.3050,9.3050,nan,nan,0.1899,0.0173,0.5525,1.6408,0.1431
directloss,2251,455342/44358471/46586.500/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0467,1.0776,1.0776,nan,nan,0.2219,0.0225,0.5637,1.6178,0.0854
sampledtraj,2251,455342/44358471/46586.500/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0465,8.3688,8.3688,nan,nan,0.4834,0.0312,0.5268,1.3905,0.8912
dense,2252,455342/44358471/46586.500/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0451,5.1779,5.1779,nan,nan,0.9094,0.4182,0.0000,2.2243,0.4637
l2anchor,2252,455342/44358471/46586.500/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0727,9.8908,9.8908,nan,nan,0.1206,0.0446,0.1396,2.2820,0.2892
sf3d_only,2252,455342/44358471/46586.500/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0445,8.1839,8.1839,nan,nan,0.8854,0.4436,0.0000,2.0066,0.1710
directloss,2252,455342/44358471/46586.500/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0503,7.7816,7.7816,nan,nan,0.4225,0.1823,0.1631,2.2944,0.4612
sampledtraj,2252,455342/44358471/46586.500/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0487,5.0696,5.0696,nan,nan,0.7104,0.3301,0.0533,2.1775,1.4655
dense,2253,455342/44358471/46586.500/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.3694,11.3373,11.3373,nan,nan,0.3717,0.0133,0.8344,1.5503,0.2694
l2anchor,2253,455342/44358471/46586.500/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6601,78.3982,78.3982,nan,nan,0.2307,0.0444,0.6019,1.7080,0.3511
sf3d_only,2253,455342/44358471/46586.500/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7005,89.4429,89.4429,nan,nan,0.4085,0.0141,0.5619,1.5146,0.1729
directloss,2253,455342/44358471/46586.500/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.3239,7.8993,7.8993,nan,nan,0.3313,0.0343,0.5421,1.5986,0.2130
sampledtraj,2253,455342/44358471/46586.500/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.2155,14.0723,14.0723,nan,nan,0.6198,0.0373,0.6404,1.3133,0.0957
dense,2254,455342/44358471/46586.600/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0517,8.3494,8.3494,nan,nan,0.1812,0.0307,0.7279,1.6971,0.2006
l2anchor,2254,455342/44358471/46586.600/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0570,8.7857,8.7857,nan,nan,0.2218,0.0142,0.6508,1.6428,0.1052
sf3d_only,2254,455342/44358471/46586.600/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0530,7.0585,7.0585,nan,nan,0.1366,0.0139,0.6356,1.7210,0.1806
directloss,2254,455342/44358471/46586.600/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0488,1.0893,1.0893,nan,nan,0.0813,0.0176,0.6154,1.7768,0.0628
sampledtraj,2254,455342/44358471/46586.600/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0477,8.6935,8.6935,nan,nan,0.5553,0.0227,0.5451,1.3572,0.8525
dense,2255,455342/44358471/46586.600/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0453,6.2080,6.2080,nan,nan,0.9228,0.4241,0.0000,2.2146,0.4504
l2anchor,2255,455342/44358471/46586.600/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0808,4.9780,4.9780,nan,nan,0.8302,0.4032,0.0000,1.9979,0.1503
sf3d_only,2255,455342/44358471/46586.600/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0448,10.5517,10.5517,nan,nan,0.9182,0.4404,0.0000,2.1071,0.1825
directloss,2255,455342/44358471/46586.600/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0489,2.6650,2.6650,nan,nan,0.4397,0.0299,0.4589,2.7215,0.4912
sampledtraj,2255,455342/44358471/46586.600/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0449,4.2960,4.2960,nan,nan,0.8873,0.4400,0.0000,1.9035,1.1947
dense,2256,455342/44358471/46586.600/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6434,81.1752,81.1752,nan,nan,0.4207,0.0148,0.7524,1.5280,0.2835
l2anchor,2256,455342/44358471/46586.600/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7379,79.1479,79.1479,nan,nan,0.1810,0.0600,0.4716,1.8104,0.3810
sf3d_only,2256,455342/44358471/46586.600/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8473,91.4375,88.5625,nan,nan,0.3733,0.0168,0.5073,1.5756,0.1956
directloss,2256,455342/44358471/46586.600/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7010,98.9602,81.0398,nan,nan,0.2592,0.0736,0.5286,1.7335,0.3127
sampledtraj,2256,455342/44358471/46586.600/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.3696,15.7328,15.7328,nan,nan,0.4843,0.0447,0.5793,1.4740,0.0976
dense,2257,455342/44358471/46586.700/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0513,9.1918,9.1918,nan,nan,0.1901,0.0262,0.7392,1.7269,0.1873
l2anchor,2257,455342/44358471/46586.700/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0527,8.9286,8.9286,nan,nan,0.1038,0.0145,0.6967,1.7922,0.0955
sf3d_only,2257,455342/44358471/46586.700/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0529,8.2255,8.2255,nan,nan,0.2195,0.0138,0.6086,1.6873,0.1571
directloss,2257,455342/44358471/46586.700/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0471,1.3151,1.3151,nan,nan,0.1455,0.0196,0.6213,1.7617,0.1126
sampledtraj,2257,455342/44358471/46586.700/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0479,7.8056,7.8056,nan,nan,0.3381,0.0218,0.5463,1.5858,0.9847
dense,2258,455342/44358471/46586.700/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0449,3.6851,3.6851,nan,nan,0.9359,0.3674,0.0000,2.4884,0.6025
l2anchor,2258,455342/44358471/46586.700/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0677,7.3365,7.3365,nan,nan,0.5817,0.2472,0.0815,2.2948,0.2294
sf3d_only,2258,455342/44358471/46586.700/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0454,9.4396,9.4396,nan,nan,0.8864,0.4216,0.0000,2.0823,0.1669
directloss,2258,455342/44358471/46586.700/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0488,3.5309,3.5309,nan,nan,0.5510,0.0413,0.5944,2.8396,0.4687
sampledtraj,2258,455342/44358471/46586.700/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0490,6.4828,6.4828,nan,nan,0.7389,0.3249,0.0466,2.2919,1.4796
dense,2259,455342/44358471/46586.700/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.5337,78.5197,78.5197,nan,nan,0.4021,0.0144,0.6056,1.5582,0.2860
l2anchor,2259,455342/44358471/46586.700/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7380,80.0018,80.0018,nan,nan,0.1445,0.0632,0.3452,1.8843,0.3746
sf3d_only,2259,455342/44358471/46586.700/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8290,93.3277,86.6723,nan,nan,0.3749,0.0173,0.3545,1.5862,0.2100
directloss,2259,455342/44358471/46586.700/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7738,94.7530,85.2470,nan,nan,0.3030,0.0410,0.5371,1.6694,0.2298
sampledtraj,2259,455342/44358471/46586.700/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.3153,10.9297,10.9297,nan,nan,0.5776,0.0464,0.2541,1.3941,0.1113
dense,2260,455342/44358471/46586.800/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0492,7.6230,7.6230,nan,nan,0.2029,0.0117,0.6501,1.7521,0.1738
l2anchor,2260,455342/44358471/46586.800/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0511,4.3859,4.3859,nan,nan,0.1094,0.0069,0.6031,1.8331,0.0813
sf3d_only,2260,455342/44358471/46586.800/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0527,5.9982,5.9982,nan,nan,0.2415,0.0121,0.5986,1.7140,0.1462
directloss,2260,455342/44358471/46586.800/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0448,1.5551,1.5551,nan,nan,0.2076,0.0196,0.6003,1.7521,0.0346
sampledtraj,2260,455342/44358471/46586.800/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0478,7.5588,7.5588,nan,nan,0.3857,0.0133,0.5093,1.5834,0.9725
dense,2261,455342/44358471/46586.800/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0425,1.4520,1.4520,nan,nan,0.6604,0.1058,0.0000,2.9084,1.0927
l2anchor,2261,455342/44358471/46586.800/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0678,10.2188,10.2188,nan,nan,0.4733,0.1797,0.0506,2.3407,0.4751
sf3d_only,2261,455342/44358471/46586.800/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0450,11.0392,11.0392,nan,nan,0.8754,0.4060,0.0000,2.0428,0.1291
directloss,2261,455342/44358471/46586.800/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0507,4.6168,4.6168,nan,nan,0.2526,0.1021,0.4990,2.4083,0.2822
sampledtraj,2261,455342/44358471/46586.800/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0465,6.0292,6.0292,nan,nan,0.8605,0.3946,0.0000,2.1327,1.3408
dense,2262,455342/44358471/46586.800/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.3653,12.7703,12.7703,nan,nan,0.4474,0.0077,0.5980,1.5115,0.2891
l2anchor,2262,455342/44358471/46586.800/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7255,83.2667,83.2667,nan,nan,0.2310,0.0778,0.2039,1.7947,0.4181
sf3d_only,2262,455342/44358471/46586.800/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8223,90.0214,89.9786,nan,nan,0.4951,0.0168,0.3904,1.4665,0.1784
directloss,2262,455342/44358471/46586.800/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7774,101.5825,78.4175,nan,nan,0.3824,0.0362,0.4550,1.5872,0.1543
sampledtraj,2262,455342/44358471/46586.800/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.1790,9.2524,9.2524,nan,nan,0.6590,0.0272,0.4311,1.3078,0.0943
dense,2263,455342/44358471/46586.900/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0559,4.7334,4.7334,nan,nan,0.1253,0.0406,0.6324,1.8943,0.2232
l2anchor,2263,455342/44358471/46586.900/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0475,3.1236,3.1236,nan,nan,0.0472,0.0120,0.6097,2.0114,0.1792
sf3d_only,2263,455342/44358471/46586.900/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0515,4.7558,4.7558,nan,nan,0.0853,0.0129,0.5605,1.8987,0.2096
directloss,2263,455342/44358471/46586.900/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0478,3.3068,3.3068,nan,nan,0.0932,0.0312,0.6545,1.9209,0.0685
sampledtraj,2263,455342/44358471/46586.900/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0491,5.8947,5.8947,nan,nan,0.3362,0.0178,0.5774,1.6651,1.0782
dense,2264,455342/44358471/46586.900/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0436,2.3714,2.3714,nan,nan,0.9290,0.3666,0.0000,2.5088,0.4973
l2anchor,2264,455342/44358471/46586.900/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0577,11.1814,11.1814,nan,nan,0.6721,0.2502,0.0000,2.3537,0.4923
sf3d_only,2264,455342/44358471/46586.900/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0461,16.2883,16.2883,nan,nan,0.8941,0.3970,0.0000,2.2233,0.1603
directloss,2264,455342/44358471/46586.900/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0507,3.2271,3.2271,nan,nan,0.4539,0.0421,0.6356,2.7638,0.4627
sampledtraj,2264,455342/44358471/46586.900/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0467,7.5026,7.5026,nan,nan,0.8989,0.3968,0.0000,2.2388,1.3405
dense,2265,455342/44358471/46586.900/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.5712,80.2071,80.2071,nan,nan,0.4455,0.0051,0.5973,1.4957,0.2879
l2anchor,2265,455342/44358471/46586.900/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7562,84.5041,84.5041,nan,nan,0.3648,0.0325,0.2882,1.5852,0.2420
sf3d_only,2265,455342/44358471/46586.900/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8390,93.7944,86.2056,nan,nan,0.5166,0.0154,0.3975,1.4260,0.1754
directloss,2265,455342/44358471/46586.900/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7235,96.6905,83.3095,nan,nan,0.4298,0.0331,0.4313,1.5218,0.2170
sampledtraj,2265,455342/44358471/46586.900/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.1815,9.9597,9.9597,nan,nan,0.6931,0.0230,0.4713,1.2574,0.0665
dense,2266,455342/44358471/46587.000/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0507,4.3996,4.3996,nan,nan,0.0776,0.0138,0.6511,1.9370,0.2045
l2anchor,2266,455342/44358471/46587.000/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0505,2.6501,2.6501,nan,nan,0.0258,0.0110,0.6748,1.9923,0.1752
sf3d_only,2266,455342/44358471/46587.000/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0488,5.5685,5.5685,nan,nan,0.0654,0.0112,0.5216,1.9474,0.2254
directloss,2266,455342/44358471/46587.000/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0461,4.6338,4.6338,nan,nan,0.0249,0.0121,0.6538,2.0002,0.0839
sampledtraj,2266,455342/44358471/46587.000/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0504,6.7659,6.7659,nan,nan,0.4293,0.0107,0.5008,1.5918,0.9728
dense,2267,455342/44358471/46587.000/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0425,2.4550,2.4550,nan,nan,0.8404,0.2714,0.0000,2.7560,0.7410
l2anchor,2267,455342/44358471/46587.000/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0667,12.0213,12.0213,nan,nan,0.7368,0.2451,0.0000,2.5023,0.5415
sf3d_only,2267,455342/44358471/46587.000/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0451,13.8077,13.8077,nan,nan,0.9350,0.4280,0.0000,2.1273,0.1349
directloss,2267,455342/44358471/46587.000/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0511,7.6028,7.6028,nan,nan,0.4108,0.1653,0.0000,2.4168,0.5507
sampledtraj,2267,455342/44358471/46587.000/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0463,4.6060,4.6060,nan,nan,0.8973,0.3963,0.0000,2.1356,1.2510
dense,2268,455342/44358471/46587.000/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6262,79.7460,79.7460,nan,nan,0.4649,0.0225,0.7354,1.4573,0.3136
l2anchor,2268,455342/44358471/46587.000/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8495,85.8245,85.8245,nan,nan,0.3269,0.0319,0.3878,1.5963,0.2090
sf3d_only,2268,455342/44358471/46587.000/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8246,97.4141,82.5859,nan,nan,0.4920,0.0148,0.6515,1.4259,0.1702
directloss,2268,455342/44358471/46587.000/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.4806,2.7359,2.7359,nan,nan,0.5190,0.0209,0.6068,1.4049,0.1463
sampledtraj,2268,455342/44358471/46587.000/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,0,0.3279,5.3910,5.3910,nan,nan,0.6932,0.0241,0.5061,1.2362,0.0884
dense,2269,455342/44358471/46587.100/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0526,4.1499,4.1499,nan,nan,0.0571,0.0161,0.6216,1.9865,0.2518
l2anchor,2269,455342/44358471/46587.100/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0507,2.7587,2.7587,nan,nan,0.0434,0.0088,0.6560,2.0747,0.1299
sf3d_only,2269,455342/44358471/46587.100/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0499,6.1335,6.1335,nan,nan,0.0628,0.0071,0.5612,1.9727,0.2782
directloss,2269,455342/44358471/46587.100/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0470,1.7986,1.7986,nan,nan,0.1762,0.0027,0.6465,1.8589,0.0218
sampledtraj,2269,455342/44358471/46587.100/5fe5cb6d-cd6d-4084-9fe3-fe6e78ffc550,0,0,0.0499,7.7865,7.7865,nan,nan,0.4208,0.0031,0.5597,1.6207,1.0460
dense,2270,455342/44358471/46587.100/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0436,2.8972,2.8972,nan,nan,0.9422,0.3509,0.0000,2.5951,0.5701
l2anchor,2270,455342/44358471/46587.100/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0645,11.9011,11.9011,nan,nan,0.6899,0.2743,0.0000,2.2762,0.3073
sf3d_only,2270,455342/44358471/46587.100/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0467,13.0630,13.0630,nan,nan,0.8882,0.3894,0.0000,2.2058,0.2312
